# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
0.0,1526832.4663282905,-4462983.985641108,4278794.896863846,0.0,0.0,0.0,0.901797015,-0.39979036,-0.066508461,-0.150021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37518654100040294,1526832.4663282905,-4462983.985641108,4278794.896863846,0.004905947484205253,-0.007537266685642585,-0.01190601988815354,0.9018317250428195,-0.3996577725222408,-0.06640008341961058,-0.1502139608940103,0.005600000000000077,-0.002799999999999997,9.7995133,-0.000899935395559576,3.636102608321523e-05,0.00117264309118369,nan,nan,nan
0.4503625000002103,1526832.466706713,-4462983.986222498,4278794.89594547,0.005367934763414461,-0.009833629142796285,-0.012659307731201497,0.9018494945943509,-0.3996475875441125,-0.0663149059671122,-0.150171996968153,-0.004399999999999932,0.007200000000000012,9.8195133,-0.000681769239060285,-0.002363466695408988,-0.000136353847812057,nan,nan,nan
0.5225836250001521,1526832.4670949695,-4462983.986933753,4278794.895029837,0.005667658736368486,-0.012006002538010985,-0.01333808863195124,0.9018694587581062,-0.3996294940585094,-0.06628637900241487,-0.15011283540521764,-0.004399999999999932,0.007200000000000012,9.8195133,-0.000681769239060285,-0.0012726359129125319,-0.001227184630308513,nan,nan,nan
0.5970187080001779,1526832.4675169948,-4462983.987827744,4278794.894036656,0.007271377327939171,-0.015942709537372646,-0.015164360142442657,0.9018765369297969,-0.39958037845678573,-0.06644014677887441,-0.15013307677056284,0.005600000000000077,-0.022799999999999987,9.8295133,-0.000681769239060285,0.004181517999569748,-0.001227184630308513,nan,nan,nan
0.681497500000205,1526832.4680589335,-4462983.989015961,4278794.89290645,0.0077106601117525875,-0.018084520115428826,-0.015809458478287353,0.9018937367655449,-0.39949724689137145,-0.06657170839384458,-0.15019269458787693,-0.004399999999999932,0.007200000000000012,9.8195133,-0.0017726000215567408,0.004181517999569748,-0.000136353847812057,nan,nan,nan
0.7534062500003529,1526832.468690268,-4462983.990496688,4278794.891612001,0.007807788459978676,-0.021075715599715883,-0.017045780048642156,0.9019148262789902,-0.399429006810495,-0.06657756958192702,-0.15024494148499598,-0.01439999999999994,-0.002799999999999997,9.8195133,-0.0017726000215567408,0.00090902565208038,0.000954476934684399,nan,nan,nan
1.1300779170001078,1526832.608048792,-4462983.939316334,4278794.896429218,0.30495746292123016,0.100555467024904,0.011806719342585294,0.9015049602443135,-0.395620331413618,-0.07956422541035146,-0.15634223555608498,-0.01439999999999994,0.027200000000000002,9.8195133,-0.0007908523173099305,0.0010181087303300256,0.0006272276999354622,42.403188,-71.113656,22.3
1.2037350000000515,1526832.6317408485,-4462983.9315042095,4278794.897346479,0.32769426755548414,0.1083221516878424,0.011892656096041877,0.9015141239028532,-0.3956239762504372,-0.07940656595837464,-0.15636032635841168,0.015600000000000058,-0.002799999999999997,9.8095133,-0.000681769239060285,-0.0034542974779054442,0.0020453077171808547,nan,nan,nan
1.2761297920001198,1526832.655451754,-4462983.923666366,4278794.898206993,0.3483533037122247,0.11430329678734066,0.011972433258754446,0.9014882811105184,-0.3956923474349805,-0.07930764629056522,-0.15638651795597464,0.005600000000000077,-0.012799999999999978,9.8195133,0.0014998923259326269,-0.002363466695408988,0.0020453077171808547,nan,nan,nan
1.3504720830001133,1526832.681344841,-4462983.915170207,4278794.899096903,0.36877585339391045,0.12009660056801977,0.012012639382782832,0.9014681194509631,-0.3957070111999596,-0.07930932882495034,-0.15646476222722172,-0.004399999999999932,-0.012799999999999978,9.8195133,0.000409061543436171,0.00090902565208038,0.0020453077171808547,nan,nan,nan
1.4250762500000747,1526832.7087695948,-4462983.906238982,4278794.899990248,0.3892320660392317,0.1281237840872719,0.012116424092708057,0.9014991685954182,-0.39565480967625344,-0.07925729079133796,-0.15644424890349964,0.005600000000000077,0.007200000000000012,9.7995133,-0.0017726000215567408,-0.0012726359129125319,-0.000136353847812057,nan,nan,nan
1.4971970420001526,1526832.736805753,-4462983.897010301,4278794.900862986,0.40988601822841425,0.13349034765209986,0.013698119539583033,0.9015168626487007,-0.3955950679434106,-0.07926217709391113,-0.15649088285894172,0.005600000000000077,-0.002799999999999997,9.8395133,-0.0017726000215567408,0.00090902565208038,0.000954476934684399,nan,nan,nan
1.5717275000001791,1526832.7674307115,-4462983.887036464,4278794.901886452,0.4300078981390232,0.14265768419079913,0.013990532198323448,0.9015222613780322,-0.395628847564876,-0.07914916872072125,-0.15643157245866754,0.005600000000000077,0.01720000000000002,9.7895133,0.000409061543436171,-0.0034542974779054442,-0.000136353847812057,nan,nan,nan
1.6571116250001978,1526832.7993488896,-4462983.876447419,4278794.902924927,0.4498491395038421,0.1494596225304676,0.01418782888697865,0.9015276096044956,-0.3955942385149252,-0.07921305425316837,-0.15645593682321746,-0.004399999999999932,-0.002799999999999997,9.8095133,-0.000681769239060285,0.001999856434576836,-0.000136353847812057,nan,nan,nan
1.7354614170003515,1526832.8395143263,-4462983.863102699,4278794.904191708,0.4737433174724649,0.15551604144940065,0.01754025177615668,0.9015149579911912,-0.3956346965708798,-0.0790833786175399,-0.15649213133761317,-0.01439999999999994,0.007200000000000012,9.8495133,0.000409061543436171,-0.002363466695408988,0.0020453077171808547,nan,nan,nan
