# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
7.37535257,1525312.131,-4462453.061,4279869.748,0.497566938,-0.820163451,0.266173504,0.896252163,-0.398956052,-0.167487819,-0.097539527,0.695416667,0.42875,9.2185633,0.09888381,-0.081212352,-0.068449632,nan,nan,nan
7.453975462,1525312.171,-4462453.125,4279869.769,0.720800741,-0.738320114,0.160531515,0.894998806,-0.402274915,-0.167959179,-0.094560796,1.825416667,-0.12125,9.2185633,0.102156303,-0.02230749,-0.055359662,nan,nan,nan
7.526194976,1525312.222,-4462453.178,4279869.78,0.923221645,-0.609013082,0.094415044,0.894809369,-0.401066993,-0.171318642,-0.095453575,1.955416667,0.77875,8.9485633,-0.023289237,0.097683897,-0.020453077,nan,nan,nan
7.604226557,1525312.295,-4462453.226,4279869.788,1.109736629,-0.612644904,-0.014511603,0.895883039,-0.394898486,-0.178071015,-0.098688807,1.035416667,-0.79125,9.7685633,-0.149825608,0.198040329,-0.0248164,nan,nan,nan
7.694254719,1525312.375,-4462453.271,4279869.787,1.222487821,-0.641677341,-0.065900636,0.896295171,-0.391233902,-0.183608925,-0.099391966,-0.154583333,-0.60125,10.1085633,-0.08328493,0.152225436,-0.061904647,nan,nan,nan
8.174056553,1525310.36,-4462452.715,4279869.785,0.403354638,0.025935761,-0.045904346,0.905343354,-0.375402799,-0.143059995,-0.13769527,1.108416667,-0.50425,9.8255633,-0.052741668,0.03332488,-0.048814678,42.416375,-71.129066,12.3
8.542641624,1525310.51,-4462452.706,4279869.768,1.069185403,0.222134292,-0.19667465,0.906701182,-0.375171582,-0.144952477,-0.126996185,0.575416667,-0.42125,9.7485633,0.005726862,-0.013144511,-0.056777742,nan,nan,nan
8.616041217,1525310.588,-4462452.689,4279869.753,1.140323618,0.252085755,-0.17353628,0.906950371,-0.374686588,-0.14546655,-0.126057404,-0.274583333,0.14875,10.0185633,-0.009108437,0.003872449,-0.031361385,nan,nan,nan
8.697779698,1525310.671,-4462452.671,4279869.741,1.232339612,0.319678059,-0.169742555,0.90704872,-0.374449147,-0.146142512,-0.125270995,0.225416667,0.27875,9.6085633,-0.001472622,0.009326603,-0.028088893,nan,nan,nan
8.971333716,1525311.02,-4462452.581,4279869.693,1.486853994,0.541573437,-0.106191784,0.904426642,-0.380793575,-0.148683502,-0.12207342,-0.214583333,0.33875,9.6885633,0.053068918,0.00496328,-0.018271416,nan,nan,nan
