# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
0.0,1526839.5903853716,-4462991.329755256,4278799.888598931,0.0,0.0,0.0,0.901797015,-0.39979036,-0.066508461,-0.150021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0766193330000533,1526839.5903853716,-4462991.329755256,4278799.888598931,-7.423690841620867e-05,-0.0032318575862331778,-0.0015109894340824548,0.9018211003071365,-0.39974745485457897,-0.06650875872007093,-0.14999086955002605,-0.0184,-0.012799999999999992,9.823513300000002,-0.0014835298641951802,-0.00017453292519943315,-0.0010471975511965976,nan,nan,nan
0.25278808300026867,1526839.59037214,-4462991.330331286,4278799.88832962,-0.0015315260221348825,-0.00340454986170996,-0.006536696019799337,0.9018850828460026,-0.39957455233330413,-0.06681147113544833,-0.14993232589725827,-0.008400000000000019,0.017200000000000007,9.783513300000001,-0.0014835298641951802,0.0030979594222899347,-0.002138028333693054,nan,nan,nan
0.32757945800040034,1526839.5902579261,-4462991.330585182,4278799.887842144,-0.0009294599200705966,-0.005790006879100529,-0.0070451263339376125,0.9019104998859531,-0.3995320257919708,-0.06675888751798,-0.1499161834364177,-0.008400000000000019,0.007200000000000012,9.823513300000002,-0.0014835298641951802,-0.0012653637076958891,4.363323129985828e-05,nan,nan,nan
0.40232374999959575,1526839.590188456,-4462991.331017941,4278799.887315573,-0.00026712556778460406,-0.008579212517281942,-0.009103944460049473,0.9019386880036766,-0.3994955117129718,-0.06666941860637818,-0.14988371620303048,-0.008400000000000019,-0.012799999999999992,9.813513300000002,-0.0014835298641951802,-0.002356194490192345,4.363323129985828e-05,nan,nan,nan
0.47810437499992986,1526839.5901681453,-4462991.331670259,4278799.886623357,0.0017177577330125537,-0.010964642239772948,-0.01006375381165292,0.9019625100888194,-0.3994307342291085,-0.06674458512735457,-0.14987955117491758,0.0116,-0.002799999999999997,9.823513300000002,-0.0014835298641951802,0.002007128639793479,-0.0010471975511965976,nan,nan,nan
0.5800734169997668,1526839.5902961693,-4462991.332487451,4278799.885873308,0.002881309458702186,-0.0129823984832112,-0.010391164368630357,0.9019926407363202,-0.39941530083098953,-0.06652913745431138,-0.14983513588588235,0.0015999999999999903,0.007200000000000012,9.823513300000002,-0.0014835298641951802,-0.005628686837681713,0.0011344640137963143,nan,nan,nan
0.65507795800022,1526839.5905906807,-4462991.333814439,4278799.884811182,0.0035272147160628486,-0.017447526679259695,-0.012271185617371227,0.9020098261149043,-0.399395221286079,-0.06653797249339534,-0.14978127245826756,-0.008400000000000019,-0.012799999999999992,9.823513300000002,-0.0003926990816987242,-0.00017453292519943315,-0.0010471975511965976,nan,nan,nan
0.7294196670000019,1526839.5908537384,-4462991.335115666,4278799.8838960035,0.004323977906160903,-0.019406151012923145,-0.014623877893344794,0.9020352215695898,-0.3993526771758703,-0.06648538921786035,-0.14976512230042446,0.0015999999999999903,-0.012799999999999992,9.8035133,-0.0014835298641951802,-0.0012653637076958891,4.363323129985828e-05,nan,nan,nan
0.8038375830001314,1526839.5911755709,-4462991.336560059,4278799.882807553,0.0034969110067776255,-0.021436356560829817,-0.014257683016008438,0.902047047184082,-0.3993529134190446,-0.06640237268772305,-0.14973009272816853,-0.0184,0.017200000000000007,9.823513300000002,-0.0003926990816987242,-0.002356194490192345,4.363323129985828e-05,nan,nan,nan
0.8783372079997207,1526839.5914361088,-4462991.338157179,4278799.881745282,0.0035685875077582363,-0.024204466509748224,-0.01497879339612257,0.9020480362225194,-0.39940196661488986,-0.06625204345251959,-0.14965987005996517,-0.008400000000000019,-0.002799999999999997,9.823513300000002,0.0006981317007977317,-0.004537856055185257,4.363323129985828e-05,nan,nan,nan
0.9505982500004393,1526839.5916937294,-4462991.339904528,4278799.880663944,0.003400474584403873,-0.026941683440900144,-0.016724691839592576,0.9020588262391334,-0.39942398296894255,-0.06626011207320666,-0.14953245112046626,-0.008400000000000019,-0.012799999999999992,9.813513300000002,0.0006981317007977317,-0.0012653637076958891,-0.00322885911618951,nan,nan,nan
1.0330788330002179,1526839.590417962,-4462991.329883058,4278799.888632693,0.000519693886302412,-0.006750745934282688,0.004558611573264315,0.90263871314472,-0.3980904990769714,-0.06610446076669303,-0.14965797306051448,-0.008400000000000019,0.017200000000000007,9.813513300000002,0.0006981317007977317,-0.004537856055185257,4.363323129985828e-05,42.403165,-71.113605,32.5
1.1068036670003494,1526839.59045962,-4462991.330424189,4278799.888998106,-0.0001243156625317615,-0.008335788214033114,0.004298351492850516,0.9026898518974086,-0.398002371444863,-0.06605878648714086,-0.14960408046003051,-0.008400000000000019,-0.012799999999999992,9.813513300000002,-0.0025743606466916364,-0.0012653637076958891,-0.0010471975511965976,nan,nan,nan
1.1818142499996611,1526839.5904503278,-4462991.331047262,4278799.889319394,-0.0009782711593754284,-0.009310212567298894,0.005775438460583759,0.9026914291401145,-0.3980289487558895,-0.06581628504942183,-0.14963073510578495,-0.008400000000000019,0.007200000000000012,9.823513300000002,-0.0003926990816987242,-0.005628686837681713,0.0033161255787892262,nan,nan,nan
