# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
183.982276,1523472.894,-4461246.655,4281752.043,2.565689312,11.51277424,14.56627927,0.519615229,0.03554273,-0.089886898,0.848915234,2.025416667,0.03875,9.3485633,0.021434825,-0.001581705,-0.073903786,nan,nan,nan
184.061106,1523473.078,-4461245.826,4281753.091,2.442469709,11.75570941,14.7502755,0.517465029,0.035873039,-0.090161334,0.850184688,2.495416667,0.34875,9.4985633,-0.010199268,0.002781618,-0.069540462,nan,nan,nan
184.133164,1523473.256,-4461244.97,4281754.165,2.306566308,11.97884625,14.9904351,0.515278346,0.037245695,-0.089993653,0.851470568,2.815416667,0.21875,10.2385633,-0.014562591,-0.027761643,-0.072812955,nan,nan,nan
184.216494,1523473.423,-4461244.107,4281755.245,2.212340388,12.21436137,15.19651281,0.513251378,0.038685421,-0.090687073,0.852556342,2.405416667,0.69875,9.8685633,-0.036379207,-0.017944166,-0.06626797,nan,nan,nan
184.389831,1523473.591,-4461243.177,4281756.402,2.110516626,12.45865875,15.40570878,0.511037095,0.040007711,-0.090336007,0.853861744,2.485416667,0.70875,9.7585633,-0.009108437,-0.027761643,-0.070631293,nan,nan,nan
184.462432,1523474.38,-4461238.516,4281762.165,1.518113414,13.68131706,16.42261374,0.496598785,0.04757613,-0.090842541,0.861901266,2.567416667,0.48075,9.6785633,-0.022198406,-0.024489151,-0.091357078,nan,nan,nan
184.53447,1523474.499,-4461237.444,4281763.452,1.317072459,13.79927918,16.65213484,0.482658396,0.04964227,-0.089534597,0.869804619,4.655416667,0.47875,9.8885633,0.003981532,-0.020125828,-0.413152159,nan,nan,nan
184.613002,1523473.403,-4461226.848,4281770.666,-5.432916205,29.93530397,25.65841522,0.451376153,-0.10764638,0.649789258,0.602034672,2.375416667,0.35875,10.8885633,-0.020016745,0.024598234,-0.061904647,42.43966,-71.145373,0.2
184.69471,1523472.819,-4461223.63,4281773.424,-6.605866297,31.21618666,25.28022721,0.448320504,-0.110479659,0.650049703,0.603521627,2.835416667,0.53875,10.0285633,0.01488984,-0.010308351,-0.08044877,nan,nan,nan
184.770857,1523470.344,-4461211.937,4281782.894,-10.64879799,35.65128265,23.90574701,0.444865972,-0.116228441,0.643076004,0.612403846,2.758416667,0.47475,9.8655633,-0.037470037,0.018053249,-0.056450493,nan,nan,nan
184.843113,1523469.585,-4461209.394,4281784.599,-11.46203651,36.43861456,23.63635063,0.444570238,-0.116868426,0.641440642,0.61420923,3.545416667,-0.12125,9.7585633,-0.051650838,0.020234911,-0.044451354,nan,nan,nan
184.916438,1523468.712,-4461206.621,4281786.398,-12.32522745,37.32004094,23.33044451,0.444425526,-0.118636887,0.640167586,0.615302124,3.015416667,-0.22125,10.0585633,-0.017835083,0.037688204,-0.048814678,nan,nan,nan
184.987501,1523467.82,-4461203.92,4281788.086,-13.09083041,38.15673609,23.09827523,0.44410117,-0.120573489,0.639290154,0.616071655,2.905416667,0.79875,9.6285633,-0.003654283,0.035506542,-0.05208717,nan,nan,nan
185.064044,1523474.057,-4461215.395,4281782.388,-11.01628198,15.25840488,15.01189447,0.702345454,-0.382409746,0.388218711,0.457995505,2.953416667,0.38075,9.9615633,0.00070904,-0.008126689,-0.078267109,42.439783,-71.145315,-0.2
