# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
0.0,1526402.1733928067,-4463111.833067868,4278817.601079827,0.0,0.0,0.0,0.901797015,-0.39979036,-0.066508461,-0.150021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07580637499995646,1526402.1733928067,-4463111.833067868,4278817.601079827,0.0005322081527557587,-0.0028376190193532547,-0.0012572256571914409,0.9017745588538241,-0.3998332807367766,-0.06651276168248758,-0.15004014699196594,-0.007916666666666683,-0.008333333333333331,9.824396633333333,0.0015271630954950383,0.0002617993877991494,0.00074176493209759,nan,nan,nan
0.1485812500004613,1526402.1734324687,-4463111.833279338,4278817.600986134,0.0026262203340169377,-0.0058742609243452315,-0.0017751024175596264,0.9017738129380637,-0.3998953317317019,-0.06645675176726552,-0.14990401815704313,0.01208333333333328,0.0016666666666666774,9.834396633333332,0.0015271630954950383,-0.0030106929596902185,-0.002530727415391778,nan,nan,nan
0.2229016250003042,1526402.1736282143,-4463111.833717177,4278817.600853827,0.0038750889602303384,-0.009259955559203059,-0.002354895969112536,0.9017859614427716,-0.39985629787949056,-0.06655558447168546,-0.14989121229485575,0.0020833333333332704,0.0016666666666666774,9.834396633333332,-0.0006544984694978735,0.002443460952792061,-0.001439896632895322,nan,nan,nan
0.2970800829998552,1526402.1739162554,-4463111.834405483,4278817.600678784,0.004175977221449717,-0.011769682345714905,-0.003904675051098927,0.9017973907418314,-0.3998322203525229,-0.06656481654201439,-0.14988257862296447,-0.007916666666666683,0.0016666666666666774,9.814396633333333,-0.0006544984694978735,0.0002617993877991494,-0.000349065850398866,nan,nan,nan
0.3692708329999732,1526402.174217051,-4463111.835253253,4278817.60039753,0.005308316201110386,-0.014400889456181842,-0.005914919314721323,0.9017659264040097,-0.3998705810355455,-0.0666406875670444,-0.1499358253265376,0.0020833333333332704,-0.008333333333333331,9.814396633333333,0.0015271630954950383,0.002443460952792061,0.00074176493209759,nan,nan,nan
0.444106500000089,1526402.1746136816,-4463111.836329269,4278817.599955575,0.006816400809415785,-0.017713848152629497,-0.006503076115109696,0.9017692613600499,-0.3999014548587917,-0.0665458279950245,-0.14987554504045497,0.0020833333333332704,0.0016666666666666774,9.834396633333332,0.00043633231299858245,-0.0030106929596902185,-0.000349065850398866,nan,nan,nan
0.517792874999941,1526402.1751186235,-4463111.837641466,4278817.599473843,0.008682062052749656,-0.020308334191585897,-0.0076011226502541995,0.9017557501807416,-0.39991052722056064,-0.06658136141168858,-0.14991684396175278,0.01208333333333328,0.0016666666666666774,9.824396633333333,0.00043633231299858245,0.0013526301702956054,0.00074176493209759,nan,nan,nan
0.5904112500002157,1526402.1757467352,-4463111.839110691,4278817.598923933,0.00904760100494928,-0.022843309837350112,-0.008154077646888469,0.9017326864756177,-0.3999523407412266,-0.06663775919410594,-0.14991896772394392,-0.007916666666666683,0.011666666666666686,9.824396633333333,0.0015271630954950383,0.0013526301702956054,-0.000349065850398866,nan,nan,nan
0.6664320830004726,1526402.176434738,-4463111.840847756,4278817.598303876,0.010400729645065276,-0.025774451871136972,-0.009360253117554396,0.901737459612126,-0.3999533608434363,-0.06672399604504542,-0.14984916413125454,0.0020833333333332704,0.0016666666666666774,9.824396633333333,0.00043633231299858245,0.0013526301702956054,-0.002530727415391778,nan,nan,nan
0.7410792910004602,1526402.177210569,-4463111.842770372,4278817.597605659,0.011819219829444255,-0.0286911330542165,-0.009507912936425611,0.9017448464772484,-0.3999604541969077,-0.06677190237311471,-0.149764416803685,0.0020833333333332704,0.011666666666666686,9.834396633333332,0.00043633231299858245,0.0002617993877991494,-0.002530727415391778,nan,nan,nan
0.8169987910005148,1526402.178110603,-4463111.844955202,4278817.596881631,0.013613723317838528,-0.03264780583576127,-0.01080577317234166,0.9017392265764281,-0.39991367404098305,-0.06691456157657903,-0.14985947609059433,0.0020833333333332704,-0.008333333333333331,9.834396633333332,-0.0006544984694978735,0.0046251225177849735,0.00074176493209759,nan,nan,nan
0.9016727910002373,1526402.1791219846,-4463111.847380651,4278817.596078856,0.01469787477235357,-0.036073081763582426,-0.013592524776125159,0.9017263012322946,-0.39990792563029787,-0.0670394756411667,-0.1498967576250415,-0.007916666666666683,-0.018333333333333313,9.814396633333333,0.00043633231299858245,0.0035342917352885177,-0.000349065850398866,nan,nan,nan
0.9829229580000174,1526402.0184956996,-4463111.886450857,4278817.601315653,-0.3164628445243727,-0.12321755085351616,0.007146489481535911,0.9035345786338804,-0.40077948328842233,-0.05078346401281137,-0.14290595273663922,0.0020833333333332704,0.0016666666666666774,9.804396633333331,-0.0017453292519943294,0.002443460952792061,-0.000349065850398866,42.40345,-71.119108,24.1
1.061001333000604,1526401.99174528,-4463111.896866364,4278817.601919741,-0.3434523550377534,-0.13478439807036435,0.006533156179143029,0.9035041063385635,-0.40083796834608093,-0.05078888524785972,-0.1429326507609984,-0.007916666666666683,-0.018333333333333313,9.824396633333333,0.0015271630954950383,0.0002617993877991494,0.00074176493209759,nan,nan,nan
1.1332000829997924,1526401.9670090259,-4463111.906573857,4278817.602390274,-0.3664249009056805,-0.14474574238663795,0.006960513493557429,0.9034938861495068,-0.40085230726199134,-0.05078788932464603,-0.14295739333064722,-0.007916666666666683,-0.008333333333333331,9.834396633333332,0.00043633231299858245,0.0002617993877991494,0.00074176493209759,nan,nan,nan
1.2095649160000903,1526401.938871105,-4463111.917688943,4278817.602924775,-0.39250827427118995,-0.17230286563161568,-0.006526417570602284,0.9033847885075159,-0.40036600157215935,-0.04589068595565638,-0.14661866926697095,-0.09791666666666671,-0.2783333333333333,9.864396633333332,-0.03337942194439155,-0.07500552460445631,0.13709561274415458,nan,nan,nan
