# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
0.0,1526640.371515822,-4463202.553448489,4278670.036685874,0.0,0.0,0.0,0.901797015,-0.39979036,-0.066508461,-0.150021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08654934100013634,1526639.902285986,-4463202.570857216,4278670.049970095,-0.1665821668684131,0.4056369475854328,-0.3916926940766915,0.9017973397293063,-0.3997905039610515,-0.06650759562701548,-0.15001950300002104,0.0,0.0,0.0,0.0,0.0,0.0,42.401481,-71.116731,44.8
0.17544200800057297,1526639.886328646,-4463202.532000195,4278670.0124488305,-0.3910175181812575,1.0618030030571406,-1.0249671196887968,0.9017978636899635,-0.3997907362466065,-0.06650619929686605,-0.15001635333337895,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.2577727630005029,1526639.854003573,-4463202.444221878,4278669.927715704,-0.5846975459554826,1.6280776905103307,-1.5714836010094226,0.9017983158596988,-0.3997909367053556,-0.06650499426187864,-0.15001363516640112,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.33970961700015323,1526639.8060364143,-4463202.310658361,4278669.798795027,-0.776891167915916,2.1900286054785387,-2.1138249364487334,0.9017987645669389,-0.3997911356290893,-0.06650379843227944,-0.15001093776378488,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.4263069570006337,1526639.738978619,-4463202.121624817,4278669.616339046,-0.9791000215060837,2.7812859510245302,-2.684447703625012,0.9017992366641417,-0.3997913449222095,-0.06650254024327992,-0.1500080996986448,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.5088442880005459,1526639.6580215378,-4463201.891653632,4278669.39437495,-1.1727970290062057,3.3476780024195962,-3.231070609090424,0.9017996888969617,-0.3997915454089257,-0.06650133497202194,-0.15000538099871738,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.5912313329999961,1526639.5616896353,-4463201.616680058,4278669.128979343,-1.3652068079654383,3.9103282125580208,-3.774080037530158,0.9018001381321132,-0.39979174456669647,-0.06650013766779318,-0.15000268026981653,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.9742566820004868,1526639.0399016682,-4463200.122135644,4278667.686509573,-2.2604897588940274,6.528442811367489,-6.30079212515731,0.9018022283904438,-0.39979267123325,-0.0664945664073434,-0.14999011331836876,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.0571025429999281,1526638.8510053514,-4463199.576590681,4278667.159988088,-2.456200714521612,7.100873034677859,-6.853227374216355,0.9018026853766835,-0.3997928738272824,-0.06649334831726261,-0.1499873657033466,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
