# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
0.0,1526197.8557744164,-4463177.651200566,4278834.406304744,0.0,0.0,0.0,0.901797015,-0.39979036,-0.066508461,-0.150021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3916240270000344,1526197.8436597192,-4463177.147855669,4278834.659401406,-0.8561981985568908,2.6529150147962475,-2.325124083269519,0.901799005349841,-0.39979124237448954,-0.06650315672342369,-0.1500094902773307,0.0,0.0,0.0,0.0,0.0,0.0,42.40359,-71.121711,32.4
0.4797436620001463,1526197.762092014,-4463176.895119574,4278834.437893072,-1.079308296171211,3.3054926343601823,-2.9549538289208406,0.9017995264025492,-0.3997914733708742,-0.06650176804765182,-0.15000635787647473,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.5703362009999182,1526197.663810942,-4463176.594123686,4278834.168817007,-1.292554868578659,3.9292486105736426,-3.5569637534579472,0.9018000244299343,-0.3997916941595268,-0.06650044070961818,-0.1500033638336053,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
0.952248352999959,1526197.1701651376,-4463175.093485579,4278832.810359988,-2.186904513123986,6.545375714032213,-6.081873167531446,0.9018021131142427,-0.3997926201282749,-0.06649487367073487,-0.14999080640463835,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.039209407999806,1526196.9799190885,-4463174.52408172,4278832.281277747,-2.3905881885569134,7.141294057269351,-6.657002414631614,0.9018025888544383,-0.3997928310364296,-0.06649360559779371,-0.1499879460445408,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.123813553999753,1526196.777657549,-4463173.919875133,4278831.718045834,-2.5886783589989815,7.720871480083325,-7.216358383898166,0.9018030515383426,-0.3997930361563866,-0.06649237230221383,-0.14998516413085847,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.205616266999641,1526196.5665199459,-4463173.290145954,4278831.129465717,-2.779631285067132,8.279589091691326,-7.7555800683153135,0.9018034975594752,-0.3997932338892982,-0.06649118339941756,-0.14998248235285663,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.2807033640001464,1526196.329734973,-4463172.584842956,4278830.4688008195,-2.979061416848322,8.863133215010242,-8.318759678735002,0.901803963388935,-0.3997934404037628,-0.066489941672715,-0.14997968142130388,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.3514604619995225,1526196.1191470576,-4463171.95831383,4278829.880753105,-3.1445477629322376,9.347375512052434,-8.78610091347116,0.901804349939731,-0.3997936117719084,-0.0664889112551159,-0.14997735713435736,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.4303869519999353,1526198.82177224,-4463176.893596191,4278831.734973178,-0.9643380734944258,5.341847750421163,-7.2671264290272966,0.9018047527444369,-0.3997937903458402,-0.06648783749246506,-0.14997493507507276,0.0,0.0,0.0,0.0,0.0,0.0,42.403568,-71.121698,31.0
1.5031383479999931,1526198.7465419115,-4463176.476865822,4278831.168047197,-1.147007926013185,5.87623151255469,-7.782880866086938,0.9018051793260531,-0.39979397946070233,-0.06648670032791218,-0.14997237000171942,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.5759803649998503,1526198.6632172053,-4463176.049985368,4278830.602657677,-1.317104775975978,6.373852594367458,-8.263152331644745,0.9018055765529891,-0.3997941555618619,-0.06648564139794289,-0.1499699814001398,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
1.9494743429995651,1526198.1715550174,-4463173.670689225,4278827.518104626,-2.1911261277505516,8.930904586295755,-10.73104338320187,0.9018076176167528,-0.3997950604191687,-0.06648020004445945,-0.14995770747655418,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.0250164230001246,1526198.0055494867,-4463172.994060191,4278826.705092299,-2.3684887949257525,9.449892082369475,-11.231925072177457,0.901808031848983,-0.3997952440592229,-0.06647909567032707,-0.149955216367724,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.1079764659998546,1526197.83330612,-4463172.306836663,4278825.888274169,-2.53872986124994,9.948058763715563,-11.712710483526914,0.9018084294548723,-0.39979542032838244,-0.06647803560553014,-0.14995282520634234,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.2843674380001175,1526197.3597940796,-4463170.45137119,4278823.703674096,-2.975340573512629,11.225731914551458,-12.945800501133952,0.9018094491816623,-0.39979587240011744,-0.06647531681268756,-0.1499466924940132,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.3559172140003284,1526197.1460138331,-4463169.644794707,4278822.773509514,-3.1435214551605455,11.717930735844973,-13.420820072935182,0.9018098419964966,-0.3997960465452761,-0.0664742694603376,-0.14994433000777704,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.4342860179995114,1526198.875140829,-4463176.0456097,4278830.453365865,-2.150946464307699,7.9059457315796315,-8.757771264988094,0.9018102403058373,-0.3997962231262942,-0.06647320744080673,-0.14994193443715143,0.0,0.0,0.0,0.0,0.0,0.0,42.403568,-71.121696,31.0
2.5068428790000326,1526198.7076646634,-4463175.430039997,4278829.77147165,-2.3332342580429075,8.439310348598157,-9.272529024042408,0.9018106659692589,-0.3997964118340965,-0.06647207246731264,-0.14993937430611406,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.5795859419995395,1526198.5373117048,-4463174.813873197,4278829.094470295,-2.504161478568268,8.93945306278101,-9.755221969398315,0.9018110651109343,-0.39979658878411045,-0.0664710081923468,-0.14993697364796083,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.6555172150001454,1526198.347092937,-4463174.13482284,4278828.353453265,-2.6819884114648977,9.459802817862519,-10.257415102574745,0.9018114803705324,-0.3997967728796239,-0.06646990092182022,-0.1499344760058074,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
2.727527848000136,1526198.1571414107,-4463173.464833374,4278827.626972999,-2.8477860997410223,9.944970649968305,-10.72565213666798,0.9018118675457454,-0.39979694452458997,-0.06646886851993276,-0.1499321472429518,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
