# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
0.0,1525981.334149413,-4462991.48422882,4279152.625344593,0.0,0.0,0.0,0.901797015,-0.39979036,-0.066508461,-0.150021455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39205366399983177,1525980.995397115,-4462990.727469064,4279153.392972393,-0.09834175707236313,0.2306280832720932,0.23085505450430197,0.902049088200258,-0.39881032820976847,-0.06796117907159815,-0.15046276378640544,0.013904761904761831,-0.015047619047619032,9.804979966666668,-0.004363323129985823,0.00891635596127538,-0.001517677610429852,42.407206,-71.123471,65.3
0.4739460129994768,1525980.9865874052,-4462990.706808802,4279153.413652988,-0.08849433330366159,0.23383797104742335,0.23801145195965887,0.9019591449923515,-0.3991851857704202,-0.06734376413004413,-0.1502854158447968,0.08190476190476181,0.08095238095238096,9.858979966666668,0.006544984694978736,-0.015081921253646652,0.002845645519555972,nan,nan,nan
0.8580986069991923,1525980.9526403972,-4462990.617107019,4279153.504955745,-0.11103474966183043,0.17192841881888135,0.2132332031672531,0.9018698900436893,-0.39929236225972836,-0.06739997275759167,-0.15051098000694366,-0.12809523809523815,-0.10904761904761903,9.858979966666668,0.000654498469497874,0.0007351250925519597,0.0011003162675616424,nan,nan,nan
0.9440181759991901,1525980.9430315283,-4462990.602228454,4279153.523408797,-0.12265562822472355,0.18305835695503772,0.22711872354231363,0.9019486964968815,-0.39910242278293867,-0.06748905609335659,-0.15050260091020884,-0.10809523809523819,0.260952380952381,9.788979966666668,-0.004363323129985823,0.0023713712662966433,-0.001517677610429852,nan,nan,nan
1.0256211189998794,1525980.9330204034,-4462990.587287272,4279153.541946176,-0.11519432341676049,0.18810349372236093,0.22426277990109697,0.9019085134321039,-0.3992803161070291,-0.06716515021037943,-0.1504164409967388,0.08190476190476181,0.02095238095238096,9.758979966666669,0.003272492347489368,-0.008536936558667916,0.0017548147370595162,nan,nan,nan
1.1073293919998832,1525980.9236122258,-4462990.57192444,4279153.560262218,-0.12335719032874835,0.19168981828191925,0.2255006212532393,0.9018819715551719,-0.39926704828912124,-0.06724507615628622,-0.15057501062171155,-0.09809523809523818,0.09095238095238097,9.758979966666669,2.168404344971009e-19,0.0034622020487930995,0.002845645519555972,nan,nan,nan
1.1882016969993856,1525980.9136624122,-4462990.556463014,4279153.578450774,-0.12164758503125257,0.20472165711376292,0.23669776216131752,0.9016840008531313,-0.3998792371818796,-0.06675317095863086,-0.1503548236673542,0.05190476190476184,0.23095238095238096,9.788979966666668,0.014180800172453928,-0.015081921253646652,0.0017548147370595162,nan,nan,nan
1.2726431149994823,1525980.9034004395,-4462990.539193061,4279153.598418173,-0.12426917073928055,0.212491350992179,0.24516899611110674,0.901688892184373,-0.3998178640818649,-0.0668654986746452,-0.1504387679957185,-0.008095238095238155,0.18095238095238098,9.798979966666668,-0.0010908307824964558,0.0034622020487930995,0.0006639839545630601,nan,nan,nan
1.354790411999602,1525980.8932179203,-4462990.521781685,4279153.61850713,-0.12052195303576162,0.2150312851487908,0.2507921464411903,0.9015894271651553,-0.4000873695780756,-0.06673958217935307,-0.15037430051499398,0.041904761904761834,0.10095238095238097,9.838979966666669,0.006544984694978736,-0.004173613428682092,0.0006639839545630601,nan,nan,nan
